battery,cycle,V_min,V_max,V_mean,I_min,I_max,I_mean,T_min,T_max,T_mean,duration_s,Capacity,SOH
B0006,61,2.491410879472442,4.176973413125379,3.5666308474029793,-2.014324216253238,-0.0016423681986834993,-1.9880563928902786,24.015743593007034,37.16794481484507,31.033244078156734,3431.9370000000054,1.901407930553079,95.07039652765395
B0006,63,3.165288926552873,4.204812324834961,4.066132819284077,-3.600475741470342,1.5188124461127854,0.9825181788426087,24.079229381047313,28.21188042033004,25.44745403999636,10078.719,1.8900410721165821,94.5020536058291
B0006,65,2.1387303309558976,4.1734521552365464,3.5527392240854914,-2.0138293357975146,-0.0013483637694533895,-1.9772969675547487,23.89771458163466,37.51577848501052,31.001249222460967,3431.125,1.878674213680085,93.93371068400424
B0006,67,3.1585999408445216,4.206162698014965,4.0717924890729655,-3.5916260454245297,1.518910836919328,0.9547502569896177,23.883716986547146,28.181745758886848,25.351655963419258,10617.375,1.8734901732532534,93.67450866266267
B0006,69,2.346064498302046,4.1764585468168685,3.5560959755046615,-2.022139165928567,-0.00026012091102195506,-1.9771693646864965,23.81688709830912,37.24165964092258,30.921434744041356,3412.406,1.8683061328264219,93.4153066413211
B0006,71,3.1800787857828134,4.205381133772882,4.07421858176447,-3.6158836080589976,1.5192072800408396,0.952456875355821,23.79854593419858,28.075949119303758,25.2638879248557,10564.157,1.862165269917361,93.10826349586804
B0006,73,2.327337743316428,4.17626102066065,3.5504500858303394,-2.019521715890847,0.00022521118946577974,-1.9660385076397233,23.762584263292904,37.27233216178077,30.929360248207214,3410.688,1.8560244070082998,92.801220350415
B0006,75,3.187272499172172,4.205003143801726,4.072241149512793,-3.634273988175265,1.5216390490077822,0.968693120821915,23.923408396473842,28.099632347736115,25.323443940163475,10143.984,1.8506121015969388,92.53060507984694
B0006,77,2.4863117233366316,4.172855540858831,3.546007083640312,-2.0145859231710013,0.0012030807811573936,-1.9445990482746272,23.77382410040801,37.207134503019795,31.00810965793079,3410.718,1.8451997961855777,92.25998980927889
B0006,79,3.2020554560840377,4.203251704766414,4.079543683954575,-3.6429691233258272,1.5257311251432188,0.9346191387122413,23.852175139094733,28.15103439695118,25.304305905815063,10790.452999999994,1.8512143435354473,92.56071717677237
B0006,81,2.2921663510920895,4.1881878017349035,3.554257954720065,-2.01454229289152,0.0017843402447845862,-1.9769156942357176,23.756892194026193,37.49607769896255,30.96779499306422,3392.719,1.857228890885317,92.86144454426585
B0006,83,3.2786859289990593,4.203363907045535,4.085586906504731,-3.7674957269955622,1.5204054693297506,0.9440877605274541,23.96206480978499,28.39475478203679,25.322091423663814,10442.891,1.8797446235598991,93.98723117799496
B0006,84,3.77264930301967,8.083343544866112,4.205390789780383,-4.480833764270697,1.4831469913620094,0.08668101145677445,23.750518773197207,23.941020332727746,23.82084266180423,1674.484,1.9022603562344813,95.11301781172406
B0006,85,2.4343006861812118,4.189991619197343,3.555857469677978,-2.015096988943597,-0.002790026577360228,-1.9997552547832569,23.74029655014346,37.250073961181094,31.10097217303459,3470.672,1.9247760889090635,96.23880444545317
B0006,87,3.1093763412324615,4.202120861189459,4.129876207718454,-3.5040748331325484,1.5231873158824103,0.7198667502052504,24.19117406480852,28.482333092467393,25.536564067789637,10113.656,1.9035039207591593,95.17519603795796
B0006,89,2.472619908000758,4.186982490201218,3.5537306734803207,-2.0246589334484746,0.000219946169021966,-1.9884344406296768,24.18583594954418,37.39699052067588,31.307368922041046,3414.109,1.8822317526092551,94.11158763046275
B0006,91,3.1626443017597925,4.201864317666194,4.1333834302816355,-3.56856401225435,1.526956018024411,0.7069779186756157,24.049963706820325,28.58710834674342,25.56741667631952,10137.89,1.8687542202474212,93.43771101237107
B0006,93,2.403422072720937,4.1864831065416155,3.5452650003621513,-2.014540253971324,-0.0013831277471471597,-1.9771310999966942,23.96227406279053,37.2852066420257,31.131339987164562,3395.219,1.855276687885587,92.76383439427936
B0006,95,3.1806077746197734,4.2028686021710415,4.138693587672253,-3.5974004749593367,1.5202790759235252,0.667202105081877,23.602941740381677,28.294010828400918,25.15735403314838,10651.657,1.8472637898018873,92.36318949009437
B0006,97,2.4006679782182205,4.187721936001791,3.538408778928339,-2.0140910758505797,0.0011594939858130299,-1.965705768920947,23.520157783193987,37.080390421974414,30.828713779105055,3386.0,1.8392508917181876,91.96254458590938
B0006,99,3.192399897100915,4.2020080862057165,4.137278474891531,-3.6237143492909194,1.5188192685377937,0.6988085786346139,23.583238208092606,27.970800137688457,24.989538945227892,10032.485,1.828895249558815,91.44476247794076
B0006,101,2.3194299432177345,4.184171356892756,3.5297688311332673,-2.0132183154407977,0.0012199865224596935,-1.9542494702422435,23.52943289153009,36.98024266357476,30.761533072057244,3368.187,1.8185396073994429,90.92698036997214
B0006,103,3.1982284720629224,4.201677900975037,4.1414571010246455,-3.6170718429558018,1.5223461586785663,0.6608854225730668,23.9171450653088,28.158791899243404,25.180745399490828,10574.297,1.8160083066780741,90.8004153339037
B0006,105,2.3401731734980076,4.186779863144672,3.5300676840423306,-2.0142775706959855,0.000712613725765745,-1.9490605727432448,23.947667716448013,37.598741245467004,31.30305692941581,3368.266,1.8134770059567056,90.67385029783527
B0006,107,3.2055381729712327,4.20163878277163,4.141645479496477,-3.6184452044994417,1.5224694324672676,0.6634816539120677,23.76597618084918,28.40104385792931,25.292235216630523,10461.735,1.8052894254936245,90.26447127468123
B0006,109,2.3829603510808774,4.186482965601712,3.5248882875629555,-2.014866249205715,0.0010041973417186346,-1.9373547119632697,23.724670891624807,37.33680914521836,31.06432144678013,3358.719,1.7971018450305436,89.85509225152718
B0006,111,3.2128516923673693,4.201778926311602,4.14089223010424,-3.636268181299368,1.5228534841248562,0.688201244296354,23.571367879080572,28.132231098068214,25.12354763553037,9993.062000000005,1.7890532372212955,89.45266186106477
B0006,113,2.351855540704836,4.184741677172267,3.5190926887152725,-2.014036681172477,0.0009279755162790197,-1.9312604088713479,23.509674105704782,37.39499820465976,30.96654665282149,3339.5,1.7810046294120476,89.05023147060238
B0006,115,3.2151813877525415,4.201893244216743,4.145384297144703,-3.6385397346334627,1.5223133448880986,0.6456652982089215,23.297306442509743,27.966969935040385,24.845898768603192,10602.281,1.7760088358401402,88.800441792007
B0006,117,2.3535104841115886,4.186114015167315,3.5151810230271,-2.013562007420154,0.0004104562259902084,-1.925413982519257,23.239016261869025,37.35233964342659,30.826455697992966,3331.265,1.7710130422682329,88.55065211341164
B0006,119,3.221237182213611,4.202091955147693,4.147133824093723,-3.649826602701682,1.519026518625429,0.6368410626284218,23.379014686328624,27.75957410527405,24.745480280733183,10667.969,1.7657421435426635,88.28710717713318
B0006,121,2.3948058223938364,4.186378094589789,3.514029112834162,-2.0146073733834746,0.0009332187923950495,-1.9198444871883995,23.40832459139638,37.58677381866742,31.080769482413952,3321.188,1.7604712448170943,88.02356224085472
B0006,123,3.226823142796513,4.201996589667506,4.14686600265132,-3.6579210686447445,1.524058558680382,0.6426056541099174,23.96950632411881,28.315119077831064,25.29969472858799,10504.781,1.7553813118088764,87.76906559044382
B0006,125,2.4418858444380294,4.185742966026202,3.514139684003936,-2.0156412315711094,0.0014623495361316455,-1.908733158939213,23.993875243611917,38.207044569893476,31.694287817425337,3321.844,1.7502913788006587,87.51456894003293
B0006,127,3.232468571687962,4.202078104566653,4.146165272892503,-3.663250342263088,1.5254145928251492,0.6545309456013868,24.23353834378106,28.759435057679752,25.719099276376973,10246.781,1.7448919412869581,87.2445970643479
B0006,129,2.391848815367812,4.1849954235358595,3.509578354212467,-2.014135597110891,-0.0009765358148676846,-1.90276801874341,24.22249363678538,38.340431886092745,31.875581783696685,3311.828,1.7394925037732578,86.97462518866288
B0006,131,3.2329595469160965,4.202221842381282,4.1467730055348575,-3.6628486200461525,1.5217171473532471,0.6559124018187802,24.003143877825863,28.681906125997056,25.607949607087512,10166.218999999997,1.747084579568489,87.35422897842446
B0006,133,2.3166154227865463,4.175622772952551,3.5110708693292705,-2.013918427729744,0.0005605769329787213,-1.9093247566511207,23.931600807664452,38.521539672721865,31.543288143901563,3327.391,1.7546766553637203,87.73383276818602
B0006,134,3.3056995710837054,4.20183690205406,4.152354380509434,-3.7793272762446426,1.5191332498312022,0.6252403280862147,23.778448832725132,28.544862281131994,25.15239521946869,10804.922,1.7603078747739689,88.01539373869845
B0006,135,2.4110989960643794,4.191704957733779,3.5159179315855056,-2.0164764928559697,0.0006125224393033973,-1.9306372167933323,23.80004225730534,38.03707160241571,31.420983409991024,3312.078,1.7659390941842175,88.29695470921088
B0006,137,3.224144518665935,4.20176801838368,4.149073473832747,-3.652499186899819,1.520178296238574,0.6288014634575095,23.370591137308754,28.227586320387818,24.956784398728235,10758.985,1.7498639180733506,87.49319590366753
B0006,139,2.4510125175432287,4.185468369564667,3.50585340727078,-2.014424639912736,0.000726309956247418,-1.907114151507875,23.325044766777037,37.934285687720596,31.15837149963786,3293.172,1.7337887419624838,86.68943709812419
B0006,141,3.23786714300843,4.2020264962422305,4.149319265033265,-3.6795160676623317,1.5210805455659264,0.6440540683657684,23.26741770371121,28.067108057487324,24.845753514136497,10317.515,1.723557327001609,86.17786635008045
B0006,143,2.471216186082459,4.184201889006967,3.5010379345914444,-2.0136840343383655,0.0006105952606363766,-1.8953541357988335,23.22751550921504,37.88470784051604,31.15661421699882,3275.328,1.713325912040734,85.6662956020367
B0006,145,3.2415481964497013,4.201731974579074,4.152958435765652,-3.6818257982073193,1.5205488693019396,0.6094211464181148,23.22857899059768,28.067128360555888,24.759253545817227,10805.734,1.7078668467040403,85.39334233520202
B0006,147,2.470968641396993,4.185838836583766,3.497407662636496,-2.015243276008703,0.0013481309742365592,-1.8892713805954209,23.20127236203539,38.065368726791895,31.206611383963253,3265.016,1.7024077813673466,85.12038906836733
B0006,148,3.3304983741984855,4.2019364305263425,4.150611801337876,-3.852084607245219,1.5195918722671178,0.6564647881422182,24.001495333411164,28.576958595190668,25.385815273810298,9946.391,1.7630636215745883,88.15318107872942
B0006,149,2.4288023941361625,4.1729165619005535,3.5388872766749144,-2.014822027548639,0.000883957804000857,-1.9819359924929794,26.602945710082057,39.788440481350335,33.61169282822636,3328.937,1.82371946178183,91.1859730890915
B0006,151,3.108769944962185,4.2019802690229335,4.133464624796557,-3.4977976183423696,1.5219116345456263,0.7001015148467099,25.76822304772608,30.7089708928189,27.380478585615847,10063.547,1.8159239334066504,90.79619667033252
B0006,153,2.3551430866643166,4.186982012423103,3.5327430295356828,-2.014147642384201,0.0013785124508379858,-1.9653277079992455,25.5878756709222,39.212903178007906,32.85630077141311,3329.266,1.8081284050314708,90.40642025157354
B0006,155,3.1705581489494783,4.201868241940657,4.140296135804,-3.5812607098712266,1.5249374688117034,0.6658522396092803,24.87944059362003,30.106699115532898,26.646363956512182,10376.172,1.7919447497674494,89.59723748837247
B0006,157,2.365933525789291,4.186537777937825,3.521214759733266,-2.0135457323415866,0.0013469218858249991,-1.9470636598230844,24.788511221807962,38.66937823121345,32.210981559158874,3301.579,1.7757610945034283,88.78805472517142
B0006,159,3.198666493757404,4.201968483553752,4.140774096111559,-3.6189003007560423,1.5192599895213021,0.6932889967479454,24.415838119229036,29.363372970921308,26.100358589607755,9756.858999999997,1.760251039343554,88.0125519671777
B0006,161,2.3481961394586457,4.182282350256796,3.5093111439506677,-2.0143501433980724,0.0011884652184539464,-1.9241628426386395,24.29903895658481,38.5170065164806,31.965090081650274,3283.563,1.7447409841836798,87.237049209184
B0006,163,3.213288865470046,4.2020894684143295,4.147814314370267,-3.6380744136956626,1.5191946628746977,0.6331255913984261,24.033999390790676,29.053108404174978,25.649456483530546,10610.906,1.7369740091580264,86.84870045790132
B0006,165,2.46945948630322,4.185961817428056,3.50716091973708,-2.013955993405398,0.0023455920246722457,-1.9124470439353747,23.984895747102637,38.292505299491516,31.744801840189538,3275.125,1.729207034132373,86.46035170661865
B0006,167,3.230487674099927,4.202032914685855,4.147155030260045,-3.665907694313529,1.518911146559729,0.6621310832775887,24.01843945266207,28.824607780532247,25.59348533692894,9978.078,1.7186578446938487,85.93289223469243
B0006,169,2.4666715880697576,4.1836566973224585,3.500928918686389,-2.0143598768040447,0.0008097171102984877,-1.8950209973545986,23.99541497188152,38.52091685291118,31.876564068962466,3265.656,1.7081086552553244,85.40543276276622
B0006,171,3.2367317080665323,4.2029650037863515,4.149659891227396,-3.6728332803135753,1.519466500765042,0.6404057119410048,24.297982888754287,29.04334125546153,25.80802143843077,10246.984,1.7028520395007507,85.14260197503754
B0006,173,2.4482931262785135,4.184390004467988,3.4973019898820894,-2.0146981664689427,2.3587764193591595e-05,-1.8837082435178907,24.295032488841088,38.95436345473558,32.24289319481841,3266.093,1.6975954237461768,84.87977118730883
B0006,175,3.241348430901042,4.201745105046002,4.151763891899817,-3.680117211757426,1.5190073835671705,0.6245211085260329,24.129870826548288,29.041516878949153,25.690981294880917,10437.047,1.6898294380745615,84.49147190372808
B0006,177,2.4745215382882586,4.184732708741646,3.4929038301187156,-2.0150505202774576,0.0028840576269616946,-1.8716651994380054,24.10547107270791,38.731363854696035,32.07305565938816,3257.594,1.6820634524029463,84.10317262014732
B0006,179,3.249643836500577,4.201953884828614,4.154792029296989,-3.6817868852101214,1.5202036234216891,0.5978185415720131,24.00747131711232,28.954766991435342,25.577958645380264,10805.827999999994,1.6767701423162276,83.83850711581138
B0006,181,2.469127855241356,4.185835940524748,3.488659224822318,-2.016431910751689,0.0008062258329325605,-1.8654809345089407,23.97620032331416,38.74827601131975,32.030140929891196,3248.593,1.6714768322295086,83.57384161147543
B0006,183,3.252714889471868,4.201864866348314,4.155969601476407,-3.6937410845811742,1.5185150697706895,0.5933997772613404,23.859319074619904,28.827764021851614,25.46098104903186,10805.375,1.666117985467137,83.30589927335686
B0006,185,2.4177173347922416,4.185703389994729,3.4822930804774015,-2.013961242413253,0.001300028898722823,-1.8592903578575999,23.819965773306656,38.84227056628921,31.984935871368258,3238.766,1.6607591387047655,83.03795693523827
B0006,187,3.252539866604192,4.20167085224603,4.156491909347314,-3.686688184656638,1.5195784471675724,0.595822004637786,23.91974240454436,28.786886386344246,25.436993851892336,10685.968,1.6559400768714174,82.79700384357088
B0006,189,2.3775131079338427,4.184887437252902,3.477575664197982,-2.0142789765419593,3.3324869557570366e-05,-1.848156298789804,23.938135747847074,39.221381996208315,32.23677365476226,3240.14,1.651121015038069,82.55605075190346
B0006,191,3.255601614126972,4.201838951244605,4.156718541366754,-3.6892686004043425,1.519029943407328,0.5983673361832752,24.481954373415476,29.207075464293986,25.938054463156547,10588.64,1.6456279703285808,82.28139851642904
B0006,193,2.443723814618984,4.1845671326128535,3.4787436506489255,-2.0170700253976435,0.0008339594777993074,-1.8415742473538441,24.442914706328594,39.466510899162515,32.56097148037261,3230.109,1.6401349256190927,82.00674628095463
B0006,195,3.258534264087611,4.202695530287936,4.158143863599229,-3.6933604255028323,1.518653880888649,0.586616315407851,24.287952253682676,29.18554105903438,25.848663621482324,10736.094,1.6346674336178184,81.73337168089093
B0006,197,2.4324278256917147,4.184590722398005,3.4740152461288862,-2.0153270924031044,0.002267298724556321,-1.8297533943331723,24.244880453394085,39.352653481724175,32.48984985901219,3229.7810000000027,1.6291999416165441,81.45999708082721
B0006,199,3.2615100283702536,4.202048923784108,4.155601040919429,-3.6978868847367,1.5202891571711172,0.6364236922777519,24.16764828314227,29.094562723441733,25.889479643087075,9790.859,1.6190247859563554,80.95123929781776
B0006,201,2.494085641889116,4.181227276564003,3.4718387718772696,-2.0264444143525524,0.002587585651271363,-1.8170860697729954,24.11448837545242,39.31890647034385,32.42612199208859,3212.469,1.6088496302961666,80.44248151480832
B0006,203,3.265132034578369,4.20263466163033,4.158789297211486,-3.7121319687649907,1.524258190853222,0.6031676913352987,23.99183254123315,28.972067174585955,25.70387833670803,10274.359,1.6061870600965458,80.30935300482729
B0006,205,2.382347172890769,4.182601669503782,3.463180130644551,-2.014269976996697,0.0017194503246426888,-1.8111560774496664,23.928926832055478,39.47196886600465,32.29984271249387,3213.219,1.6035244898969248,80.17622449484624
B0006,207,3.264211000192049,4.201922758254661,4.161275046209055,-3.705504506616076,1.526392922791181,0.5759517175694431,24.054778309895926,28.849413778690618,25.559248674341752,10711.063,1.6012478521498617,80.06239260749308
B0006,209,2.406668297987779,4.183991041340736,3.463469391967206,-2.0248983473305704,0.0007053447084269127,-1.8113056300795982,24.062133136477676,39.74009698783903,32.610757585145336,3203.578,1.5989712144027983,79.94856072013991
B0006,211,3.267944828089001,4.2019324312079265,4.161826614699263,-3.6967905925504496,1.5192260559878688,0.5687842341882285,24.496993721602944,29.329113559805148,26.033525396777186,10806.015,1.5932992633801795,79.66496316900897
B0006,213,2.4204142690378765,4.182425008087469,3.46021805164007,-2.0134062122749032,0.00037116990278515926,-1.803802475704306,24.423808071870038,39.03600072360686,32.25699351958767,3195.125,1.5876273123575604,79.38136561787802
B0006,214,3.2544469533294,4.202081808054388,4.160877646372476,-3.6867221313378074,1.5212935563033854,0.5828290255900604,24.292934698747366,29.176041721553197,25.992986590762236,10481.047,1.5852996434130886,79.26498217065443
B0006,215,2.4507845245525193,4.190985194174346,3.462574876665621,-2.014898941623113,0.0010117048958550698,-1.7982439953659044,24.297842706066838,39.16106395962828,32.47193402838835,3195.3129999999946,1.5829719744686166,79.14859872343084
B0006,217,3.2698839798909396,4.201818733858601,4.161425110425687,-3.705916068394221,1.521233003827182,0.5970380603473269,24.18179137497158,29.06181349745949,25.919135612812614,10153.36,1.5750548055910898,78.75274027955449
B0006,219,2.3930328819230717,4.181860480163402,3.4537077937586056,-2.014097659688176,0.0007636707747866177,-1.7857963808615818,24.115666972211724,39.20051799483514,32.40219271195366,3186.297,1.567137636713563,78.35688183567815
B0006,221,3.2702997833218324,4.201981089851835,4.163958276098405,-3.710772416523735,1.5186489376166916,0.5663705300732974,24.004508743718326,28.902663443706384,25.692906565192622,10662.468,1.5642411253424755,78.21205626712377
B0006,223,2.3938995980718403,4.183449364094532,3.4514035349888337,-2.01648199199959,0.0005527600059578974,-1.7850748194527644,23.949350638183297,39.15878418316098,32.30987415652578,3176.438,1.5613446139713882,78.06723069856942
B0006,225,3.273667148356388,4.202659374028286,4.164464208785288,-3.708882263474569,1.5203626402499832,0.5710396137689807,23.98837247157026,28.83769850148563,25.652455059158342,10494.625,1.556257901625215,77.81289508126075
B0006,227,2.4373294683003053,4.182943907496545,3.450781146333252,-2.014359351341952,-9.517952000869487e-05,-1.7785916660457872,23.94684852697399,39.18225956809825,32.35440526839345,3167.593,1.5511711892790419,77.5585594639521
B0006,229,3.276020013972198,4.20164780091011,4.165089280369284,-3.7139202446334973,1.5203479555297505,0.5692244878427766,24.052772193453062,28.8794927672878,25.71736135777053,10467.75,1.5459226749542796,77.29613374771398
B0006,231,2.3705330061374523,4.182592999177517,3.446105572450592,-2.016181081460114,0.0015048652079400844,-1.7727874712030285,24.029360363522056,39.38159156766375,32.4731363791227,3167.719,1.5406741606295171,77.03370803147585
B0006,233,3.2746012476426976,4.201931662195583,4.163425204405361,-3.713906926144234,1.5191083639598488,0.5959811734334365,24.127132879594093,28.950383897583738,25.864876174531357,9904.406,1.5329940175459802,76.64970087729901
B0006,235,2.351294851260762,4.1775564354981025,3.4418152533277144,-2.0224281819207026,0.004482527231908509,-1.7601807681971697,24.054796737761627,39.44712875501599,32.52334649341759,3159.077999999994,1.5253138744624433,76.26569372312217
B0006,237,3.2731662508052812,4.201986370700827,4.167052922452991,-3.7108207873256394,1.5192943001544128,0.5485550099310487,24.04390144816491,28.9326271382961,25.698809219589723,10805.656,1.527735453134593,76.38677265672965
B0006,239,2.436845595522602,4.183199732433941,3.445008015985666,-2.015670909853089,0.0010131499204386121,-1.7653027883569699,24.004853828853747,39.40950590627068,32.518264823491045,3148.829,1.5301570318067428,76.50785159033714
B0006,241,3.27892491810025,4.201881586225614,4.167771935858787,-3.7240225827517524,1.5189953579806983,0.54581489868507,24.02229693145929,28.908083251448843,25.687446717455636,10777.328,1.5274068576270756,76.37034288135378
B0006,243,2.39030487147494,4.183585552184287,3.441164687975023,-2.0154336980599203,0.002939357955384793,-1.7593486488770236,23.98676553992143,39.48443326993031,32.5437072434024,3149.094,1.5246566834474087,76.23283417237043
B0006,245,3.2778793040923904,4.201620779776264,4.16830651099615,-3.7220223141933277,1.5183978157408586,0.5449248932251932,24.018044797700593,28.89162012676732,25.675400345041066,10745.86,1.5196029910564757,75.98014955282379
B0006,247,2.4892160721496315,4.183170360974043,3.443620591429828,-2.014176241235146,0.005138941784565251,-1.7526167898737661,23.972655907518135,39.4416762582387,32.562223096007365,3140.547,1.5145492986655427,75.72746493327713
B0006,249,3.282528323487574,4.201757286849718,4.169166700830441,-3.7240786297616295,1.519370785389264,0.5386889865099006,23.998833952625223,28.906891490587697,25.668763538927504,10806.781,1.5119704016338122,75.59852008169061
B0006,251,2.450611393803655,4.183501501534186,3.439943269617906,-2.0151247064734266,0.0019635914622084336,-1.7516949849801624,23.95941142019243,39.53866201326228,32.58978020040808,3131.625,1.509391504602082,75.4695752301041
B0006,253,3.2821691530410773,4.2018643305032475,4.169644676616033,-3.7249541026012265,1.5201371815158178,0.5365668293237158,23.945555679067976,28.864999475314598,25.633776388554608,10806.593999999997,1.5066944689535764,75.33472344767883
B0006,255,2.4111946043456745,4.183243008796117,3.43602719305159,-2.0150071612077523,0.0010096976995750016,-1.7510429704034998,23.89672125029287,39.5867547936938,32.57089563557426,3121.907,1.5039974333050705,75.19987166525353
B0006,257,3.2821563112618954,4.20177036634956,4.169269558498214,-3.722659239469784,1.5208625762015822,0.5531008218082921,23.884560096688855,28.79786265611228,25.625938785360578,10429.547,1.4987588125545446,74.93794062772723
B0006,259,2.4609139768640715,4.182038001412004,3.436309312279291,-2.0158858292130217,0.0015563666004580641,-1.7388746112390865,23.846991377084784,39.499752884420865,32.537854347094196,3122.125,1.4935201918040188,74.67600959020095
B0006,261,3.2846723040099906,4.201750349741588,4.170825436817314,-3.7126007250396476,1.5201997802283505,0.5317686354461681,23.658602601204933,28.740807964185244,25.457904643596315,10807.094,1.4905762471268806,74.52881235634403
B0006,263,2.378420264362521,4.182440318401142,3.430470227771154,-2.0170367841185635,0.00120406950854599,-1.738622547139575,23.868790356430857,39.9686395722832,32.65645090520509,3121.672,1.4876323024497422,74.3816151224871
B0006,264,3.315305037032042,4.201796095184764,4.174750285186774,-3.75500778976295,1.5192170075794829,0.5282992088670135,24.441035456160982,29.03089109050934,25.836963360909557,10719.016,1.5089599619449563,75.44799809724782
B0006,265,2.3844697219937414,4.189962701965466,3.4417311090871063,-2.015207980747731,0.0004792431384679534,-1.7870762809520677,24.45395460946014,40.42668250871336,33.180785234653264,3120.86,1.5302876214401704,76.51438107200852
B0006,267,3.276447092572885,4.201926818039459,4.1691977730813585,-3.7165828196647213,1.5180297101958384,0.5473746353612304,23.897188064354452,29.11199322326797,25.705316618203263,10806.437000000005,1.5171818151380907,75.85909075690454
B0006,269,2.448639661640692,4.181214475643097,3.4355429213552537,-2.013340550431054,0.0013906428309179838,-1.7612682208672186,23.812647163051572,40.02451449021777,32.71220835503141,3103.828,1.5040760088360112,75.20380044180057
B0006,271,3.2826435724173706,4.202109746188843,4.171119131265599,-3.727192287204725,1.5195332864665034,0.5362529770375111,23.446272565266884,28.548022058686282,25.199061438892777,10805.265,1.4964176848545503,74.82088424272752
B0006,273,2.362869757217078,4.182157933832856,3.4272336842373576,-2.0143052426244057,0.001681226390227438,-1.7545532300777185,23.379533041996073,40.02167483360719,32.543943889007906,3095.094,1.4887593608730894,74.43796804365446
B0006,275,3.2804947276742316,4.2017192249136555,4.170591339259446,-3.7178619152316905,1.518163005253035,0.5613395046884002,23.52403816172132,28.440539775376276,25.244891582118854,10208.062,1.4835186447138766,74.17593223569384
B0006,277,2.479712742728869,4.1802491747767325,3.4307536518687556,-2.01522796444188,0.006848118425125903,-1.7364250156958492,23.483667289937664,40.078211781584145,32.6655410721976,3095.781,1.4782779285546637,73.91389642773318
B0006,279,3.2862606278339714,4.201926859597692,4.17248276051658,-3.7203502596234315,1.5196045434514844,0.5272464603595833,23.930176119667124,28.73984325523221,25.478299525410506,10807.219,1.4783689553851738,73.91844776925869
B0006,281,2.4609902569842412,4.182775550999248,3.430880434209888,-2.0164424024266667,0.0002472528891452739,-1.7371686757879778,23.948764926788748,40.565789328351094,33.160922870564626,3094.328,1.478459982215684,73.9229991107842
B0006,283,3.288103063162418,4.201876108488853,4.172394176533348,-3.7196598180974716,1.5197897213415825,0.5256098272283878,24.363105107496228,29.323806526810927,26.03924515455654,10805.906,1.4758374135578285,73.79187067789142
B0006,285,2.4794507375590507,4.182970513713943,3.431984614031654,-2.0141732645976056,0.001003005257382598,-1.7358183569582517,24.305636072230342,40.75221353269305,33.414445545408455,3086.531,1.473214844899973,73.66074224499864
B0006,287,3.2864892242104498,4.201796006870495,4.172402910068512,-3.7361043865059695,1.5201851824809516,0.5305256662407059,24.237954418282285,29.28336283016691,25.97604259369371,10655.937000000005,1.4703656692033813,73.51828346016906
B0006,289,2.421513989921717,4.182588389688278,3.426913589626702,-2.0145333122938633,0.001953863417311998,-1.7297302660430056,24.16642252229391,40.71162611325717,33.3541679486525,3085.625,1.4675164935067897,73.37582467533949
B0006,291,3.28561007295432,4.20180072733435,4.171688063914414,-3.7314326696173303,1.5198322885662567,0.5556766910790686,24.087656315561713,29.144799251099133,25.919206758618333,10117.172,1.4595728796294616,72.97864398147308
B0006,293,2.3927989623544175,4.180388252515709,3.4220422356705154,-2.0150807231044525,0.002464932477340866,-1.7278671098991139,23.980795554734595,40.58721297402195,33.13634596100404,3067.203,1.4516292657521335,72.58146328760667
B0006,295,3.2832134531371553,4.201611600487684,4.174044409713007,-3.7359698146172473,1.519187349144833,0.5190921315878818,23.69391699291558,28.784111097347363,25.445615862630408,10805.86,1.4517765189244256,72.58882594622128
B0006,297,2.410475236770924,4.182476201666448,3.4202687142856667,-2.0151017082510445,0.0011413024919993738,-1.7269073147637581,23.638284377724087,40.37035790264624,32.92241762841388,3058.157,1.4519237720967177,72.59618860483589
B0006,299,3.2849485831676315,4.201714765160048,4.174780078270172,-3.7365704864341165,1.5183389764551052,0.5158010234199554,23.776359667744018,28.679483623785192,25.395678108430275,10806.328,1.4495361207872461,72.4768060393623
B0006,301,2.4915333699239977,4.182567814531136,3.4248208106770663,-2.015773418279684,0.0003841275623097243,-1.7211995934038338,23.829441222036376,40.667923693760464,33.20338483123576,3058.812,1.4471484694777745,72.35742347388873
B0006,303,3.29127899623165,4.2018926754376515,4.174543851075507,-3.7308436109738667,1.5194792004322968,0.5170220533466728,24.237738530612976,29.19580828168184,25.907732220074237,10744.828,1.4470011400218814,72.35005700109407
B0006,305,2.444861994529003,4.182606347806988,3.4234990883192666,-2.0165661835906454,0.001218107513799628,-1.721141114732718,24.20984647694025,40.990356883952465,33.533950654066935,3058.578,1.4468538105659885,72.34269052829943
B0006,307,3.2913541777932447,4.201797518925969,4.174566149404988,-3.7302994526820052,1.520201034939838,0.5142582127835251,24.32231510818399,29.373049314501156,26.05226931839347,10804.797000000006,1.4442640017972281,72.2132000898614
B0006,309,2.4840755398082255,4.183047552179642,3.4247420964314874,-2.018144057635402,0.00043057445010054817,-1.7200547727480755,24.27322345224107,40.997744028174516,33.5767934055627,3049.328,1.4416741930284678,72.08370965142339
B0006,312,2.479017302613424,4.222516216835943,3.450702139255875,-2.0143333289759338,0.00029206186344975406,-1.8210481343824243,24.058176844558602,40.77265883698999,33.224088400657315,3177.219,1.5935866593100128,79.67933296550063
B0006,314,3.313706111247205,4.201775391106608,4.173693627167618,-3.783602805806672,1.518304456917839,0.5295779915724358,24.549767773921218,29.14752722153641,25.93431372564645,10802.578,1.5699884485007882,78.49942242503941
