battery,cycle,V_min,V_max,V_mean,I_min,I_max,I_mean,T_min,T_max,T_mean,duration_s,Capacity,SOH,EOL_cycle,RUL
B0005,209,2.639091813583503,4.198991968341307,3.5376048790268775,-2.0225787607034706,0.005933998461667336,-1.8831065986697755,24.080595341823642,39.398032192832,32.38268549723498,3203.578,1.6745692479879102,83.72846239939551,253,44
B0005,211,3.3224316122949804,4.209530517872284,4.153201426027839,-3.7401919874760297,1.5163911369032863,0.5911635487881761,24.517530315794897,29.660660346177963,25.88337057270213,10806.015,1.6691428119846576,83.45714059923289,253,42
B0005,213,2.6857210282450983,4.197785116892181,3.538422485261741,-2.0158674131052456,0.0034449440902895195,-1.876359921441716,24.428816535813286,39.10678394120843,32.30899951427637,3195.125,1.663716375981405,83.18581879907026,253,40
B0005,214,3.323183986237931,4.208914229782625,4.152014646554812,-3.7337806887974363,1.5191168227671865,0.6076684839192972,24.32440498541706,29.685994740308107,25.87474661521862,10481.047,1.6613651223648256,83.06825611824128,253,39
B0005,215,2.69017866510873,4.201331130571617,3.53928626988912,-2.016878594815316,0.0012286208011475699,-1.8709550260104437,24.3288116844709,39.44448954135193,32.56636929496716,3195.3129999999946,1.659013868748246,82.9506934374123,253,38
B0005,217,3.334317071119612,4.20945720713541,4.151753271023818,-3.741021320410516,1.519260892518663,0.6238567212454819,24.205195780768218,29.59730563243775,25.80758127668049,10153.36,1.6564339630408738,82.8216981520437,253,36
B0005,219,2.639895313359579,4.199339974904826,3.533690170241391,-2.0190191551299326,0.0006759557151863035,-1.8705599868289542,24.124885387020978,39.509602016775695,32.46542951751835,3186.297,1.6538540573335014,82.69270286667508,253,34
B0005,221,3.334898622378469,4.2089346821451405,4.1547198806162084,-3.7399805018111114,1.515339116708931,0.5916282471450443,24.04092804190746,29.46753663391266,25.5954074570814,10662.468,1.6482539197318162,82.4126959865908,253,32
B0005,223,2.68991452927918,4.198916244859707,3.534367734544495,-2.0179820220655023,0.0017286665299136564,-1.8640049795794804,23.980294072799666,39.334865362245324,32.347056454418095,3176.438,1.642653782130131,82.13268910650655,253,30
B0005,225,3.3402795328318953,4.209707468094477,4.154952006139018,-3.754749438788794,1.5163991053235688,0.5968690147321589,24.019013487688376,29.380338854228082,25.55053773186138,10494.625,1.6402558125762505,82.01279062881252,253,28
B0005,227,2.65935818848874,4.198537488587242,3.5312941932103548,-2.0158401305926343,0.0008822013179447034,-1.8636932149873204,23.969183667109306,39.43723270017243,32.371538940646154,3167.593,1.6378578430223698,81.89289215111849,253,26
B0005,229,3.3409888939684156,4.209731200087021,4.155379997866793,-3.752539379854498,1.519396061401668,0.5972973992880868,24.08064402627926,29.43349608540407,25.612623072192534,10467.75,1.6352964418661404,81.76482209330702,253,24
B0005,231,2.6657030585650423,4.198943932259475,3.5309134771684274,-2.0192083553177325,0.0032196054196979183,-1.857820396301907,24.037074564457942,39.51375235624076,32.45549347979197,3167.719,1.6327350407099108,81.63675203549555,253,22
B0005,233,3.3428891919042925,4.209073152424942,4.153316766159906,-3.756495517193588,1.5190833652609255,0.6292572025313986,24.133143852878685,29.478594943854127,25.748665763785176,9904.406,1.6302439661316361,81.51219830658181,253,20
B0005,235,2.642986759012803,4.199579806494986,3.5287226893409893,-2.017754065523427,0.002329222708757339,-1.8572160981955346,24.074008046047823,39.60170302810528,32.50017194695606,3159.077999999994,1.6277528915533617,81.38764457766808,253,18
B0005,237,3.3438818828882586,4.209596233803924,4.157897041005441,-3.744765382806153,1.5162463927934793,0.5745464300808845,24.074560998580367,29.485508821517058,25.6042633567313,10805.656,1.6249391885372604,81.24695942686301,253,16
B0005,239,2.6311169118893036,4.198782234828033,3.52625493581969,-2.016206764491147,0.0036382151418645234,-1.8568340008006827,24.043536678896338,39.687463597582074,32.50100298369444,3148.829,1.622125485521159,81.10627427605796,253,14
B0005,241,3.3442903966987885,4.209613645729595,4.158301579574542,-3.7512382618887,1.5168725726720953,0.5742692502982739,24.052271252523507,29.46840138001844,25.594290723516522,10777.328,1.616725572948872,80.8362786474436,253,12
B0005,243,2.696157404617167,4.19910517813207,3.528684324337005,-2.018425729441905,0.002409343074541808,-1.8448886500218815,24.007622451152475,39.53535075538898,32.4728927422438,3149.094,1.6113256603765849,80.56628301882924,253,10
B0005,245,3.348561399462872,4.209728406741538,4.159047289093139,-3.7608845310314725,1.5197613760247257,0.5719762498110235,24.039503680591842,29.445806473811558,25.571898601563962,10745.86,1.6089444000627116,80.44722000313558,253,8
B0005,247,2.6667596238241567,4.198510853141954,3.525556939424901,-2.0200094988659028,0.0018183081167425818,-1.8444180038305806,23.99346277596251,39.6502371632164,32.50480154634882,3140.547,1.6065631397488385,80.32815698744193,253,6
B0005,249,3.349401479431822,4.208850308126176,4.159718967989124,-3.749853410240243,1.5194095619752201,0.5667429941903227,24.041840562196686,29.461354450795127,25.578913233960286,10806.781,1.604038681570299,80.20193407851495,253,4
B0005,251,2.6403185448373043,4.198732430468704,3.5226805646793737,-2.0160906793454063,0.0023945547129780136,-1.8438790389835118,23.977316018708777,39.69929058154853,32.51218336210202,3131.625,1.6015142233917594,80.07571116958798,253,2
B0005,253,3.3484111036158017,4.209548533406234,4.160264481810484,-3.7606437069615724,1.5164193361700227,0.5656098440223737,23.97698405313052,29.419371934150707,25.533341503049385,10806.593999999997,1.5959417273960437,79.79708636980219,253,0
B0006,0,3.4691133844121107,4.204084967565013,4.178545536777291,-4.05918455376202,1.5169940262727513,0.6797346123174812,24.127074981147754,27.35587045298397,25.318868966701046,7597.875,2.035337591005598,101.7668795502799,209,209
B0006,1,2.4757677568281857,4.179823027658306,3.556946061827572,-2.015537581193984,0.00043376246575117864,-1.990533350635129,24.27707330832413,39.16298653238707,32.142777859921516,3690.234,2.035337591005598,101.7668795502799,209,208
B0006,2,2.8896839546328406,4.207016122080002,4.0402737940086615,-3.1989875752087076,1.519546173582518,0.9988238278422329,24.534226793090447,31.874973194517526,27.09775038276125,10516.0,2.0302389185185046,101.51194592592523,209,207
B0006,3,2.35152551190002,4.177288238505559,3.56147580138708,-2.0149020169266376,-0.00020764608327879694,-1.990277542145709,24.63823886086074,39.2462026826329,32.29307515705474,3672.344,2.0251402460314116,101.25701230157058,209,206
B0006,4,2.902852620346504,4.207290616886043,4.038932794121953,-3.218414661139416,1.5181998900195781,1.001249154853667,24.581584157373555,32.149172607204065,27.243309503530377,10484.547,2.0192333086884378,100.96166543442189,209,205
B0006,5,2.4404797151065436,4.1781213228922995,3.5667524696413215,-2.014434345552428,-0.0006575492150127537,-1.9899467848963859,24.704057719023776,38.999202460252846,32.24414709253608,3651.641,2.013326371345464,100.6663185672732,209,204
B0006,6,2.954283687556596,4.2067161669272375,4.041573195545713,-3.292338720611327,1.5187139306884796,1.0020170134935378,24.487028198630743,32.01707420321111,27.173138796303842,10397.89,2.0133055184431026,100.66527592215513,209,203
B0006,7,2.4791558539003917,4.1785623580417175,3.5687953371516272,-2.0142051662535234,0.0001981188152475248,-1.9896009282099438,24.648384924528084,38.843627771866515,32.14711742429942,3631.563,2.0132846655407413,100.66423327703706,209,202
B0006,8,2.987838916965929,4.207282925709644,4.044519343833571,-3.3364609367943845,1.5191620385729852,0.9944556109904055,24.355134462587262,31.921070464263895,27.058181783567154,10495.203,2.006906501582756,100.34532507913781,209,201
B0006,9,2.280187848173442,4.17824995156942,3.563970503289941,-2.013995769332238,-0.0011423311186216645,-1.9895483606575701,24.634206199911688,38.97798888258284,32.06687277315468,3629.172,2.000528337624771,100.02641688123855,209,200
B0006,10,2.97043974861278,4.206904703786746,4.047097190632797,-3.3137967168040245,1.5191966203239775,0.9793026142533058,24.359099278540004,32.03240226041504,27.010664589975644,10792.672,2.007213706808968,100.3606853404484,209,199
B0006,11,2.4392842568466446,4.193216523251186,3.5735512387791406,-2.0151519685741275,-0.0015410535505561715,-1.9901040351037365,24.343399604359956,38.83989920742278,32.03447836207717,3652.281,2.0138990759931645,100.69495379965822,209,198
B0006,12,3.008689176717321,4.206930372632538,4.049439686105663,-3.3744527275705107,1.5179240541064642,0.9753626814919587,24.46080271632806,32.00263278190103,27.092063790042364,10789.985,2.0135000908100658,100.6750045405033,209,197
B0006,13,2.2812068449406446,4.193732603145628,3.5711391343785897,-2.0145081864690626,-0.0031490941234930576,-1.9900886222380372,24.430946389444678,39.04610837498471,32.11157496697372,3650.828,2.013101105626967,100.65505528134835,209,196
B0006,14,2.998519886214339,4.207160698723091,4.042873827434288,-3.351699173864526,1.518427066526674,1.0069463747004401,24.56507642502122,32.2043613029437,27.295000789108386,10127.562,1.9909454659499035,99.54727329749518,209,195
B0006,15,2.366410527029613,4.176826628115461,3.5681507462163036,-2.0146816699579064,-0.0008455879137331849,-1.9891170520197212,24.650435471431692,38.87507521022778,32.112576242471775,3572.453,1.9687898262728398,98.439491313642,209,194
B0006,16,3.0207768260705348,4.207043942482234,4.044418810558217,-3.3881796770645662,1.5191659409130356,1.0030931855410699,24.550438202539294,32.08909051113987,27.231094729512908,10147.952999999994,1.968478001353132,98.4239000676566,209,193
B0006,17,2.436020049578708,4.176369138969733,3.5692834155812436,-2.015071955488147,-0.0009662247647393986,-1.9892116643905464,24.564976908542672,38.7260539826455,32.03566207329278,3550.594,1.9681661764334244,98.40830882167123,209,192
B0006,18,3.0390725721586085,4.2067449161458885,4.046394243580996,-3.411369813597988,1.518590584643815,0.9990995986808431,24.454044357988955,31.997731444743632,27.153987730434693,10162.094,1.962698484094739,98.13492420473695,209,191
B0006,19,2.1864377487643725,4.176897989902666,3.563388513484579,-2.0155176072270926,0.00013882260841396987,-1.989191243247005,24.515019617858613,38.98629728904917,31.99527968872302,3551.25,1.9572307917560536,97.86153958780268,209,190
B0006,20,3.0195588850622266,4.20701033665878,4.047522733576512,-3.3838900306758117,1.517645142822274,1.0009096025947493,24.32077832074309,32.16534007453746,27.145539720170813,10119.375,1.9514149715844944,97.57074857922473,209,189
B0006,21,2.3406023605912454,4.177579509962451,3.566658719765511,-2.014079047237871,-0.0021060459646946015,-1.9891317699701738,24.40648205159496,38.65978861919643,31.874127571841353,3530.25,1.9455991514129352,97.27995757064676,209,188
B0006,22,3.049543603683721,4.206923833684555,4.0473136788819035,-3.429242732135411,1.5200438907219018,1.0032423236761796,24.456705953696208,31.93681506588346,27.105127508769446,10013.235,1.9419829357699945,97.09914678849972,209,187
B0006,23,3.3621186037175903,4.204804954593547,4.085066306035491,-3.877677512722722,1.5184590788469419,0.9460815685793387,24.567942593063545,30.352216278441432,27.100618830315568,9586.875,1.9383667201270538,96.91833600635269,209,186
B0006,24,2.4263021374140443,4.177996110793395,3.5687035970122842,-2.0134697854511865,-0.000990785360248984,-1.9887805507702212,24.666067568688486,38.84979195732924,32.120959708576166,3491.016,1.9347505044841131,96.73752522420565,209,185
B0006,25,3.074752946320282,4.2069602632522045,4.051166664155547,-3.4683026218266377,1.5185037625942268,0.9991850155707778,24.560524858807945,32.18060237026164,27.346430051525438,9952.359,1.9290152292104579,96.4507614605229,209,184
B0006,26,2.4753697700007034,4.176316409477926,3.569207084156356,-2.0148749194363664,-0.00032364926356916147,-1.9887320866401275,24.819105859024557,38.75128344015104,32.11021168908644,3470.281,1.9232799539368028,96.16399769684014,209,183
B0006,27,3.0848317935933975,4.206292828423885,4.058254218359525,-3.4889576433629683,1.5185480415776587,0.9570804534580898,24.359926850380607,32.076511477048484,27.13044941257913,10758.031000000003,1.917584942442645,95.87924712213226,209,182
B0006,28,2.342364523655007,4.1779924550101715,3.5659271296109383,-2.0144081790374893,-0.0004261867664927878,-1.9887200290368634,24.627666776864352,38.76853764058789,31.989061278918154,3470.0,1.911889930948487,95.59449654742434,209,181
B0006,29,3.07803209783664,4.206565620992792,4.052641062554042,-3.4845820081431578,1.519304676079667,0.996111327563789,24.32321308786259,32.07848903390586,27.16494621497475,9921.75,1.9064783225732087,95.32391612866043,209,180
B0006,30,2.188400081882664,4.177439981618572,3.5612417270649486,-2.014472686005532,-0.0010580730504302503,-1.9887874042287874,24.450913129560714,38.84686112344348,31.878814448635442,3450.297,1.9010667141979305,95.05333570989653,209,179
B0006,31,3.070798895292604,4.2066154337879675,4.054775482005672,-3.4637426876418322,1.5195277815148243,0.9898858302355602,24.25321343846984,32.105341901779,27.122265060515833,10000.25,1.8951328545020383,94.75664272510191,209,178
B0006,32,2.1206980945954057,4.17561570814845,3.557881987836072,-2.0146756268214814,-0.0037766213378683127,-1.9885910895930397,24.26604433063594,38.865889781652804,31.767450711024402,3429.407,1.8891989948061458,94.4599497403073,209,177
B0006,33,3.073146565986219,4.206175319196726,4.057168542660257,-3.4648259352010413,1.5188857807864504,0.9915567197284344,24.171546994828933,32.085857911982885,27.091186922536306,9936.031,1.8837386835274974,94.18693417637488,209,176
B0006,34,2.369981457799298,4.177602520456299,3.56282437243777,-2.015931347705288,0.0009547908042232252,-1.9884892463229662,24.34725293029431,38.647578733807656,31.78991634963658,3409.484,1.878278372248849,93.91391861244244,209,175
B0006,35,3.0971641571799156,4.205939141240403,4.057851780907196,-3.499632013614532,1.5181278042542183,0.9838409640545818,24.219016662384483,31.9088312502423,27.064754224863968,9989.532,1.8729240442004347,93.64620221002173,209,174
B0006,36,2.247991649924625,4.176354539745044,3.5591953280168633,-2.01432419683381,0.0003362560415229371,-1.9883474274444874,24.380274264917215,38.79218188173866,31.82883467218067,3390.422,1.8675697161520206,93.37848580760102,209,173
B0006,37,3.0902358811238777,4.206072421466277,4.060600437907517,-3.4835006927291863,1.5188514374619642,0.9733033796140876,24.203020540129586,32.042697066607694,27.096833265509154,10158.782,1.8675794867986988,93.37897433993494,209,172
B0006,38,2.4115317107898875,4.177450270459645,3.5580906165580983,-2.015920256743369,-0.0022772410696178776,-1.9774549866256104,24.455293448252306,38.77022223929529,31.890449470827843,3390.281,1.8675892574453767,93.37946287226883,209,171
B0006,39,3.2980447898876015,4.205991716092305,4.080872787384854,-3.8084806397361795,1.5196718103476223,0.9594710456638,24.30918300344722,28.597753861232963,25.621036972906786,10289.312,1.9236079028480972,96.18039514240486,209,170
B0006,41,2.2033558468593775,4.174584178175673,3.565899462157853,-2.0202081897757225,0.0009741380235390647,-1.9892347833261184,24.511611712923585,37.54320599748628,31.51177053595285,3591.734,1.979626548250818,98.98132741254089,209,168
B0006,43,2.9623560721618856,4.2067372007029835,4.045174541374003,-3.3106686864075936,1.5182841537225407,1.0002208792099214,24.81843787146904,28.999939091310562,26.018916084630686,10283.077999999994,1.96858822816961,98.4294114084805,209,166
B0006,45,2.35887751155593,4.175224020262452,3.570814209348872,-2.0141161810049812,-0.0003149484747221053,-1.9890474874073771,24.910587532936997,37.90362577530197,31.874488497680712,3552.297,1.9575499080884022,97.87749540442012,209,164
B0006,47,3.038201994743769,4.206267337538965,4.051548873709219,-3.425996614065579,1.5199279623491042,0.9960569215894778,24.70479102180534,28.954767078368718,26.11363000720855,10281.39,1.9516824625835787,97.58412312917893,209,162
B0006,49,2.218672914041916,4.177217300859919,3.5666817833633124,-2.014039356997488,-0.0012008977604898057,-1.988682950523383,24.567665011550126,37.6701605139887,31.53911453638972,3531.578,1.9458150170787551,97.29075085393775,209,160
B0006,51,3.074718038034267,4.207142843027727,4.054876346836675,-3.4762145944957377,1.5189837157329604,1.001375175349596,24.342703183301214,28.573880662844978,25.760828939548123,10081.797,1.9350305646233823,96.75152823116912,209,158
B0006,53,2.339723057947995,4.176681511062203,3.5668392745025836,-2.014851230713757,0.000529325755565477,-1.9885447318884866,24.224319222372547,37.34166959188387,31.220866832188786,3492.907,1.9242461121680094,96.21230560840047,209,156
B0006,55,3.1166539987988418,4.206429877497038,4.0652768150256735,-3.5210925208592174,1.5189930467165789,0.9596250760722719,24.139940653330882,28.35410437907863,25.50924394673222,10797.328,1.935113622655087,96.75568113275435,209,154
B0006,57,2.3997508208942735,4.190384318239257,3.571051969392875,-2.013606338093071,-0.0023840361465472604,-1.9885639445355097,24.029961629396936,37.28979017254232,31.119005145018026,3511.594,1.9459811331421641,97.29905665710821,209,152
B0006,59,3.145175850676279,4.206921564718665,4.063843033634871,-3.5736937240670366,1.5180552220883505,0.987788647953209,24.10636372934038,28.29238390325409,25.50074158941563,10099.218,1.9236945318476217,96.18472659238108,209,150
B0006,61,2.491410879472442,4.176973413125379,3.5666308474029793,-2.014324216253238,-0.0016423681986834993,-1.9880563928902786,24.015743593007034,37.16794481484507,31.033244078156734,3431.9370000000054,1.901407930553079,95.07039652765395,209,148
B0006,63,3.165288926552873,4.204812324834961,4.066132819284077,-3.600475741470342,1.5188124461127854,0.9825181788426087,24.079229381047313,28.21188042033004,25.44745403999636,10078.719,1.8900410721165821,94.5020536058291,209,146
B0006,65,2.1387303309558976,4.1734521552365464,3.5527392240854914,-2.0138293357975146,-0.0013483637694533895,-1.9772969675547487,23.89771458163466,37.51577848501052,31.001249222460967,3431.125,1.878674213680085,93.93371068400424,209,144
B0006,67,3.1585999408445216,4.206162698014965,4.0717924890729655,-3.5916260454245297,1.518910836919328,0.9547502569896177,23.883716986547146,28.181745758886848,25.351655963419258,10617.375,1.8734901732532534,93.67450866266267,209,142
B0006,69,2.346064498302046,4.1764585468168685,3.5560959755046615,-2.022139165928567,-0.00026012091102195506,-1.9771693646864965,23.81688709830912,37.24165964092258,30.921434744041356,3412.406,1.8683061328264219,93.4153066413211,209,140
B0006,71,3.1800787857828134,4.205381133772882,4.07421858176447,-3.6158836080589976,1.5192072800408396,0.952456875355821,23.79854593419858,28.075949119303758,25.2638879248557,10564.157,1.862165269917361,93.10826349586804,209,138
B0006,73,2.327337743316428,4.17626102066065,3.5504500858303394,-2.019521715890847,0.00022521118946577974,-1.9660385076397233,23.762584263292904,37.27233216178077,30.929360248207214,3410.688,1.8560244070082998,92.801220350415,209,136
B0006,75,3.187272499172172,4.205003143801726,4.072241149512793,-3.634273988175265,1.5216390490077822,0.968693120821915,23.923408396473842,28.099632347736115,25.323443940163475,10143.984,1.8506121015969388,92.53060507984694,209,134
B0006,77,2.4863117233366316,4.172855540858831,3.546007083640312,-2.0145859231710013,0.0012030807811573936,-1.9445990482746272,23.77382410040801,37.207134503019795,31.00810965793079,3410.718,1.8451997961855777,92.25998980927889,209,132
B0006,79,3.2020554560840377,4.203251704766414,4.079543683954575,-3.6429691233258272,1.5257311251432188,0.9346191387122413,23.852175139094733,28.15103439695118,25.304305905815063,10790.452999999994,1.8512143435354473,92.56071717677237,209,130
B0006,81,2.2921663510920895,4.1881878017349035,3.554257954720065,-2.01454229289152,0.0017843402447845862,-1.9769156942357176,23.756892194026193,37.49607769896255,30.96779499306422,3392.719,1.857228890885317,92.86144454426585,209,128
B0006,83,3.2786859289990593,4.203363907045535,4.085586906504731,-3.7674957269955622,1.5204054693297506,0.9440877605274541,23.96206480978499,28.39475478203679,25.322091423663814,10442.891,1.8797446235598991,93.98723117799496,209,126
B0006,84,3.77264930301967,8.083343544866112,4.205390789780383,-4.480833764270697,1.4831469913620094,0.08668101145677445,23.750518773197207,23.941020332727746,23.82084266180423,1674.484,1.9022603562344813,95.11301781172406,209,125
B0006,85,2.4343006861812118,4.189991619197343,3.555857469677978,-2.015096988943597,-0.002790026577360228,-1.9997552547832569,23.74029655014346,37.250073961181094,31.10097217303459,3470.672,1.9247760889090635,96.23880444545317,209,124
B0006,87,3.1093763412324615,4.202120861189459,4.129876207718454,-3.5040748331325484,1.5231873158824103,0.7198667502052504,24.19117406480852,28.482333092467393,25.536564067789637,10113.656,1.9035039207591593,95.17519603795796,209,122
B0006,89,2.472619908000758,4.186982490201218,3.5537306734803207,-2.0246589334484746,0.000219946169021966,-1.9884344406296768,24.18583594954418,37.39699052067588,31.307368922041046,3414.109,1.8822317526092551,94.11158763046275,209,120
B0006,91,3.1626443017597925,4.201864317666194,4.1333834302816355,-3.56856401225435,1.526956018024411,0.7069779186756157,24.049963706820325,28.58710834674342,25.56741667631952,10137.89,1.8687542202474212,93.43771101237107,209,118
B0006,93,2.403422072720937,4.1864831065416155,3.5452650003621513,-2.014540253971324,-0.0013831277471471597,-1.9771310999966942,23.96227406279053,37.2852066420257,31.131339987164562,3395.219,1.855276687885587,92.76383439427936,209,116
B0006,95,3.1806077746197734,4.2028686021710415,4.138693587672253,-3.5974004749593367,1.5202790759235252,0.667202105081877,23.602941740381677,28.294010828400918,25.15735403314838,10651.657,1.8472637898018873,92.36318949009437,209,114
B0006,97,2.4006679782182205,4.187721936001791,3.538408778928339,-2.0140910758505797,0.0011594939858130299,-1.965705768920947,23.520157783193987,37.080390421974414,30.828713779105055,3386.0,1.8392508917181876,91.96254458590938,209,112
B0006,99,3.192399897100915,4.2020080862057165,4.137278474891531,-3.6237143492909194,1.5188192685377937,0.6988085786346139,23.583238208092606,27.970800137688457,24.989538945227892,10032.485,1.828895249558815,91.44476247794076,209,110
B0006,101,2.3194299432177345,4.184171356892756,3.5297688311332673,-2.0132183154407977,0.0012199865224596935,-1.9542494702422435,23.52943289153009,36.98024266357476,30.761533072057244,3368.187,1.8185396073994429,90.92698036997214,209,108
B0006,103,3.1982284720629224,4.201677900975037,4.1414571010246455,-3.6170718429558018,1.5223461586785663,0.6608854225730668,23.9171450653088,28.158791899243404,25.180745399490828,10574.297,1.8160083066780741,90.8004153339037,209,106
B0006,105,2.3401731734980076,4.186779863144672,3.5300676840423306,-2.0142775706959855,0.000712613725765745,-1.9490605727432448,23.947667716448013,37.598741245467004,31.30305692941581,3368.266,1.8134770059567056,90.67385029783527,209,104
B0006,107,3.2055381729712327,4.20163878277163,4.141645479496477,-3.6184452044994417,1.5224694324672676,0.6634816539120677,23.76597618084918,28.40104385792931,25.292235216630523,10461.735,1.8052894254936245,90.26447127468123,209,102
B0006,109,2.3829603510808774,4.186482965601712,3.5248882875629555,-2.014866249205715,0.0010041973417186346,-1.9373547119632697,23.724670891624807,37.33680914521836,31.06432144678013,3358.719,1.7971018450305436,89.85509225152718,209,100
B0006,111,3.2128516923673693,4.201778926311602,4.14089223010424,-3.636268181299368,1.5228534841248562,0.688201244296354,23.571367879080572,28.132231098068214,25.12354763553037,9993.062000000005,1.7890532372212955,89.45266186106477,209,98
B0006,113,2.351855540704836,4.184741677172267,3.5190926887152725,-2.014036681172477,0.0009279755162790197,-1.9312604088713479,23.509674105704782,37.39499820465976,30.96654665282149,3339.5,1.7810046294120476,89.05023147060238,209,96
B0006,115,3.2151813877525415,4.201893244216743,4.145384297144703,-3.6385397346334627,1.5223133448880986,0.6456652982089215,23.297306442509743,27.966969935040385,24.845898768603192,10602.281,1.7760088358401402,88.800441792007,209,94
B0006,117,2.3535104841115886,4.186114015167315,3.5151810230271,-2.013562007420154,0.0004104562259902084,-1.925413982519257,23.239016261869025,37.35233964342659,30.826455697992966,3331.265,1.7710130422682329,88.55065211341164,209,92
B0006,119,3.221237182213611,4.202091955147693,4.147133824093723,-3.649826602701682,1.519026518625429,0.6368410626284218,23.379014686328624,27.75957410527405,24.745480280733183,10667.969,1.7657421435426635,88.28710717713318,209,90
B0006,121,2.3948058223938364,4.186378094589789,3.514029112834162,-2.0146073733834746,0.0009332187923950495,-1.9198444871883995,23.40832459139638,37.58677381866742,31.080769482413952,3321.188,1.7604712448170943,88.02356224085472,209,88
B0006,123,3.226823142796513,4.201996589667506,4.14686600265132,-3.6579210686447445,1.524058558680382,0.6426056541099174,23.96950632411881,28.315119077831064,25.29969472858799,10504.781,1.7553813118088764,87.76906559044382,209,86
B0006,125,2.4418858444380294,4.185742966026202,3.514139684003936,-2.0156412315711094,0.0014623495361316455,-1.908733158939213,23.993875243611917,38.207044569893476,31.694287817425337,3321.844,1.7502913788006587,87.51456894003293,209,84
B0006,127,3.232468571687962,4.202078104566653,4.146165272892503,-3.663250342263088,1.5254145928251492,0.6545309456013868,24.23353834378106,28.759435057679752,25.719099276376973,10246.781,1.7448919412869581,87.2445970643479,209,82
B0006,129,2.391848815367812,4.1849954235358595,3.509578354212467,-2.014135597110891,-0.0009765358148676846,-1.90276801874341,24.22249363678538,38.340431886092745,31.875581783696685,3311.828,1.7394925037732578,86.97462518866288,209,80
B0006,131,3.2329595469160965,4.202221842381282,4.1467730055348575,-3.6628486200461525,1.5217171473532471,0.6559124018187802,24.003143877825863,28.681906125997056,25.607949607087512,10166.218999999997,1.747084579568489,87.35422897842446,209,78
B0006,133,2.3166154227865463,4.175622772952551,3.5110708693292705,-2.013918427729744,0.0005605769329787213,-1.9093247566511207,23.931600807664452,38.521539672721865,31.543288143901563,3327.391,1.7546766553637203,87.73383276818602,209,76
B0006,134,3.3056995710837054,4.20183690205406,4.152354380509434,-3.7793272762446426,1.5191332498312022,0.6252403280862147,23.778448832725132,28.544862281131994,25.15239521946869,10804.922,1.7603078747739689,88.01539373869845,209,75
B0006,135,2.4110989960643794,4.191704957733779,3.5159179315855056,-2.0164764928559697,0.0006125224393033973,-1.9306372167933323,23.80004225730534,38.03707160241571,31.420983409991024,3312.078,1.7659390941842175,88.29695470921088,209,74
B0006,137,3.224144518665935,4.20176801838368,4.149073473832747,-3.652499186899819,1.520178296238574,0.6288014634575095,23.370591137308754,28.227586320387818,24.956784398728235,10758.985,1.7498639180733506,87.49319590366753,209,72
B0006,139,2.4510125175432287,4.185468369564667,3.50585340727078,-2.014424639912736,0.000726309956247418,-1.907114151507875,23.325044766777037,37.934285687720596,31.15837149963786,3293.172,1.7337887419624838,86.68943709812419,209,70
B0006,141,3.23786714300843,4.2020264962422305,4.149319265033265,-3.6795160676623317,1.5210805455659264,0.6440540683657684,23.26741770371121,28.067108057487324,24.845753514136497,10317.515,1.723557327001609,86.17786635008045,209,68
B0006,143,2.471216186082459,4.184201889006967,3.5010379345914444,-2.0136840343383655,0.0006105952606363766,-1.8953541357988335,23.22751550921504,37.88470784051604,31.15661421699882,3275.328,1.713325912040734,85.6662956020367,209,66
B0006,145,3.2415481964497013,4.201731974579074,4.152958435765652,-3.6818257982073193,1.5205488693019396,0.6094211464181148,23.22857899059768,28.067128360555888,24.759253545817227,10805.734,1.7078668467040403,85.39334233520202,209,64
B0006,147,2.470968641396993,4.185838836583766,3.497407662636496,-2.015243276008703,0.0013481309742365592,-1.8892713805954209,23.20127236203539,38.065368726791895,31.206611383963253,3265.016,1.7024077813673466,85.12038906836733,209,62
B0006,148,3.3304983741984855,4.2019364305263425,4.150611801337876,-3.852084607245219,1.5195918722671178,0.6564647881422182,24.001495333411164,28.576958595190668,25.385815273810298,9946.391,1.7630636215745883,88.15318107872942,209,61
B0006,149,2.4288023941361625,4.1729165619005535,3.5388872766749144,-2.014822027548639,0.000883957804000857,-1.9819359924929794,26.602945710082057,39.788440481350335,33.61169282822636,3328.937,1.82371946178183,91.1859730890915,209,60
B0006,151,3.108769944962185,4.2019802690229335,4.133464624796557,-3.4977976183423696,1.5219116345456263,0.7001015148467099,25.76822304772608,30.7089708928189,27.380478585615847,10063.547,1.8159239334066504,90.79619667033252,209,58
B0006,153,2.3551430866643166,4.186982012423103,3.5327430295356828,-2.014147642384201,0.0013785124508379858,-1.9653277079992455,25.5878756709222,39.212903178007906,32.85630077141311,3329.266,1.8081284050314708,90.40642025157354,209,56
B0006,155,3.1705581489494783,4.201868241940657,4.140296135804,-3.5812607098712266,1.5249374688117034,0.6658522396092803,24.87944059362003,30.106699115532898,26.646363956512182,10376.172,1.7919447497674494,89.59723748837247,209,54
B0006,157,2.365933525789291,4.186537777937825,3.521214759733266,-2.0135457323415866,0.0013469218858249991,-1.9470636598230844,24.788511221807962,38.66937823121345,32.210981559158874,3301.579,1.7757610945034283,88.78805472517142,209,52
B0006,159,3.198666493757404,4.201968483553752,4.140774096111559,-3.6189003007560423,1.5192599895213021,0.6932889967479454,24.415838119229036,29.363372970921308,26.100358589607755,9756.858999999997,1.760251039343554,88.0125519671777,209,50
